file,hrefs
R_1675159584_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/lila-dress.html', 'lila-dress9ef7.html?variant=39245963526191', 'lila-dressc32e.html?variant=39245963493423']"
R_1675154854_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sloane-dress-navy.html', 'sloane-dress-navye67e.html?variant=40116984971311', 'sloane-dress-navyc4b8.html?variant=40116984873007', 'sloane-dress-navy9722.html?variant=40116984938543']"
R_1675158557_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/lykke-mens-crew.html', 'lykke-mens-crew7b29.html?variant=32493736362031']"
R_1675183520_HB_5,"['#', 'collections/womens.html', 'collections/womens-sale.html', 'womens-sale/products/fritz-crew.html', 'fritz-crew6d90.html?variant=40097794752559']"
R_1675176919_HB_5,"['#', 'collections/womens.html', 'collections/womens-sale.html', 'womens-sale/products/waldo-wool-boot-crew.html', 'waldo-wool-boot-crew52b7.html?variant=40160131907631']"
R_1675170524_HB_6,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/roma-cashmere-rib-mens-crew.html', 'roma-cashmere-rib-mens-crew021e.html?variant=9691810136111', 'roma-cashmere-rib-mens-crew8af2.html?variant=11246199537711']"
R_1675169812_HB_6,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/mini-veggies-legging.html', 'mini-veggies-legging79ef.html?variant=32918016688175', 'mini-veggies-legging8c2b.html?variant=32918016655407']"
R_1675173227_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/madras-check-mens-crew.html', 'madras-check-mens-crewc0e8.html?variant=40116878639151']"
R_1675181225_HB_6,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/mini-boulangerie-legging.html', 'mini-boulangerie-legging709a.html?variant=32918016032815', 'mini-boulangerie-legging3490.html?variant=32918016065583']"
R_1675166738_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/madras-check-mens-crew.html', 'madras-check-mens-crew74fa.html?variant=40116878344239']"
R_1675177527_HB_4,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/fuzzy-caterpillar-crew.html']"
R_1675183150_HB_6,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/watermelon-crew.html', 'watermelon-crewc7e1.html?variant=39308128878639', 'watermelon-crewe497.html?variant=39308128485423']"
R_1675169486_HB_6,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/honeycomb-wool-mens-crew.html', 'honeycomb-wool-mens-crewb1f8.html?variant=40159317393455', 'honeycomb-wool-mens-crew5800.html?variant=40159317164079']"
R_1675167271_HB_4,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/northern-lights-mens-crew.html']"
R_1675171687_HB_5,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/dapple-mens-crew.html', 'dapple-mens-crewc2d4.html?variant=40230003769391']"
R_1675164351_HB_5,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/mini-diamond-crew.html', 'mini-diamond-crew6334.html?variant=1271669580']"
R_1675176258_HB_5,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/half-and-half-crew.html', 'half-and-half-crewb566.html?variant=40342200909871']"
R_1675169353_HB_6,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/watermelon-crew.html', 'watermelon-crewc7e1.html?variant=39308128878639', 'watermelon-crew2f61.html?variant=31730531336239']"
R_1675183098_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/margaret-dress-navy.html', 'margaret-dress-navy16fa.html?variant=40116970160175', 'margaret-dress-navya46e.html?variant=40116970324015', 'margaret-dress-navybf8e.html?variant=40116970487855']"
R_1675182082_HB_6,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/nautical-stripe-tight.html', 'nautical-stripe-tight78db.html?variant=1271669912', 'nautical-stripe-tight4c5e.html?variant=1271669920']"
R_1675178344_HB_6,"['#', 'collections/womens.html', 'collections/womens-clothing.html', 'womens-clothing/products/martina-pant-white.html', 'martina-pant-white2bf5.html?variant=40116975599663', 'martina-pant-whitea50a.html?variant=40116975960111']"
R_1675181781_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/margaret-dress-poppy.html', 'margaret-dress-poppy22b1.html?variant=40116966621231', 'margaret-dress-poppy882b.html?variant=40116966326319', 'margaret-dress-poppy4a9d.html?variant=40116966785071']"
R_1675169778_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/quinn-top-white.html', 'quinn-top-white7780.html?variant=40116979531823', 'quinn-top-white7d80.html?variant=40116979564591', 'quinn-top-white2323.html?variant=40116979630127']"
R_1675168281_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/mini-veggies-legging.html', 'mini-veggies-legging79ef.html?variant=32918016688175', 'mini-veggies-legging3f0b.html?variant=32918016622639']"
R_1675178617_HB_4,"['#', 'collections/womens.html', 'collections/womens-socks.html', 'womens-socks/products/toons-short-crew.html']"
R_1675162778_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/matilija-sheer-short-crew.html', 'matilija-sheer-short-crew53f1.html?variant=40342218145839']"
R_1675171500_HB_4,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/mini-smiley-legging.html']"
R_1675161233_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/leona-dress-navy.html', 'leona-dress-navy2849.html?variant=40116963606575', 'leona-dress-navy4497.html?variant=40116963311663', 'leona-dress-navy1e68.html?variant=40116963541039']"
R_1675186427_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/utility-slub-crew.html', 'utility-slub-crewf34d.html?variant=40342295937071', 'utility-slub-crew9ce5.html?variant=40342300000303']"
R_1675176261_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/mariposa-sheer-crew.html', 'mariposa-sheer-crew6b23.html?variant=40342218014767']"
R_1675156482_HB_6,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/mini-ferdinand-legging.html', 'mini-ferdinand-leggingd8a1.html?variant=32918015344687', 'mini-ferdinand-leggingf896.html?variant=32918015377455']"
R_1675162580_HB_4,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/mini-scallion-legging.html']"
R_1675169880_HB_6,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/mini-bandit-legging-1.html', 'mini-bandit-legging-17739.html?variant=41951843845', 'mini-bandit-legging-13d6f.html?variant=41951843909']"
R_1675172050_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/scout-dress-bloom.html', 'scout-dress-bloom9e8b.html?variant=40116983824431', 'scout-dress-bloom7f69.html?variant=40116983791663']"
R_1675182866_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/margaret-dress-white.html', 'margaret-dress-white2b6e.html?variant=40116969242671', 'margaret-dress-whiteb937.html?variant=40116969734191', 'margaret-dress-whitee290.html?variant=40116969603119']"
R_1675159811_HB_5,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/lykke-mens-crew.html', 'lykke-mens-crew7b29.html?variant=32493736362031']"
R_1675156936_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/lykke-mens-crew.html', 'lykke-mens-crewf791.html?variant=32493736460335']"
R_1675163066_HB_6,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/mini-ferdinand-crew.html', 'mini-ferdinand-crewaf2a.html?variant=32919229005871', 'mini-ferdinand-crew4067.html?variant=32919228973103']"
R_1675167974_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/madras-check-mens-crew.html', 'madras-check-mens-crew74fa.html?variant=40116878344239']"
R_1675181990_HB_5,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/madras-check-mens-crew.html', 'madras-check-mens-crew74fa.html?variant=40116878344239']"
R_1675160881_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sloane-dress-poppy.html', 'sloane-dress-poppy0749.html?variant=40116984676399', 'sloane-dress-poppy2545.html?variant=40116984381487', 'sloane-dress-poppyb375.html?variant=40116984643631']"
R_1675185945_HB_4,"['#', 'collections/womens.html', 'collections/womens-bags.html', 'womens-bags/products/lounge-cat-tote-bag.html']"
R_1675168697_HB_6,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/roma-cashmere-rib-mens-crew.html', 'roma-cashmere-rib-mens-crewd429.html?variant=40125485219887', 'roma-cashmere-rib-mens-crew5fa3.html?variant=9691786477615']"
R_1675154334_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/margaret-dress-white.html', 'margaret-dress-whitee290.html?variant=40116969603119', 'margaret-dress-white2b6e.html?variant=40116969242671', 'margaret-dress-whiteb937.html?variant=40116969734191']"
R_1675182388_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/quinn-top-white.html', 'quinn-top-white7780.html?variant=40116979531823', 'quinn-top-white2323.html?variant=40116979630127']"
R_1675170669_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/margaret-dress-navy.html', 'margaret-dress-navy16fa.html?variant=40116970160175', 'margaret-dress-navybf8e.html?variant=40116970487855', 'margaret-dress-navya46e.html?variant=40116970324015']"
R_1675165006_HB_5,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/madras-check-mens-crew.html', 'madras-check-mens-crewc0e8.html?variant=40116878639151']"
R_1675163703_HB_4,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/louie-wool-boot-mens-crew.html']"
R_1675182338_HB_4,"['#', 'collections/womens.html', 'collections/womens-bags.html', 'womens-bags/products/ichigo-pita-bag.html']"
R_1675182800_HB_6,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/mini-bandit-legging-1.html', 'mini-bandit-legging-1c1c8.html?variant=41951843973', 'mini-bandit-legging-17739.html?variant=41951843845']"
R_1675154758_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/madras-check-mens-crew.html', 'madras-check-mens-crewc0e8.html?variant=40116878639151']"
R_1675163197_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/martha-crew.html', 'martha-crew4624.html?variant=40342218080303']"
R_1675156741_HB_6,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/roma-cashmere-rib-mens-crew.html', 'roma-cashmere-rib-mens-crew021e.html?variant=9691810136111', 'roma-cashmere-rib-mens-crewd429.html?variant=40125485219887']"
R_1675157047_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/leona-dress-navy.html', 'leona-dress-navy1e68.html?variant=40116963541039', 'leona-dress-navy4497.html?variant=40116963311663', 'leona-dress-navy2849.html?variant=40116963606575']"
R_1675170505_HB_6,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/mini-colorblock-tight.html', 'mini-colorblock-tight2a80.html?variant=1271669252', 'mini-colorblock-tight6aba.html?variant=1271669260']"
R_1675158089_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/margaret-dress-white.html', 'margaret-dress-whiteb937.html?variant=40116969734191', 'margaret-dress-white2b6e.html?variant=40116969242671']"
R_1675174391_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/fuzzy-caterpillar-crew.html', 'fuzzy-caterpillar-crewabc3.html?variant=40181845458991']"
R_1675169528_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sloane-dress-poppy.html', 'sloane-dress-poppyb375.html?variant=40116984643631', 'sloane-dress-poppy2545.html?variant=40116984381487']"
R_1675168018_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/lykke-mens-crew.html', 'lykke-mens-crewf791.html?variant=32493736460335']"
R_1675169691_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/penny-apron-dress-navy.html', 'penny-apron-dress-navy1467.html?variant=40116979007535', 'penny-apron-dress-navyac1b.html?variant=40116978843695']"
R_1675170675_HB_6,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sweet-tie-dye-crew.html', 'sweet-tie-dye-crew6f6c.html?variant=39390706303023', 'sweet-tie-dye-crewab46.html?variant=39390705680431', 'sweet-tie-dye-crew911e.html?variant=39390706335791', 'sweet-tie-dye-crew5acc.html?variant=39390705909807']"
R_1675169144_HB_6,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/honeycomb-wool-mens-crew.html', 'honeycomb-wool-mens-crew5800.html?variant=40159317164079', 'honeycomb-wool-mens-crewb1f8.html?variant=40159317393455']"
R_1675175673_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/dapple-crew-1.html', 'dapple-crew-111f0.html?variant=31141178572847', 'dapple-crew-1ec58.html?variant=32634063781935']"
R_1675183752_HB_4,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/louie-wool-boot-mens-crew.html']"
R_1675183278_HB_4,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/patchwork-chunky-mens-crew.html']"
R_1675172994_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/mini-not-a-zig-zag-crew.html', 'mini-not-a-zig-zag-crew2649.html?variant=32921059328047', 'mini-not-a-zig-zag-crew85f9.html?variant=32921059393583']"
R_1675162657_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/anise-sheer-crew.html', 'anise-sheer-crewe457.html?variant=40342116991023', 'anise-sheer-crewc27e.html?variant=40342114926639']"
R_1675184350_HB_4,"['#', 'collections/womens.html', 'collections/womens-sale.html', 'womens-sale/products/madras-check-crew.html']"
R_1675169961_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/mini-veggies-legging.html', 'mini-veggies-legging79ef.html?variant=32918016688175', 'mini-veggies-legging252f.html?variant=32918016720943']"
R_1675159939_HB_5,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/madras-check-mens-crew.html', 'madras-check-mens-crewc0e8.html?variant=40116878639151']"
R_1675181160_HB_6,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/new-knees-legging-1.html', 'new-knees-legging-196fb.html?variant=42370816837', 'new-knees-legging-1e297.html?variant=42370821957']"
R_1675185275_HB_5,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/hoodie-wool-mens-crew.html', 'hoodie-wool-mens-crew8b10.html?variant=40230005506095']"
R_1675174742_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/asha-jumpsuit-bloom.html', 'asha-jumpsuit-bloomd685.html?variant=40116961247279', 'asha-jumpsuit-bloomb930.html?variant=40116961476655', 'asha-jumpsuit-bloome3d1.html?variant=40116961378351']"
R_1675156878_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/scallop-stripe-legging.html', 'scallop-stripe-legging0ff0.html?variant=1271670732', 'scallop-stripe-legging5ab9.html?variant=1271670720']"
R_1675175428_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/little-cherries-all-over-crew.html', 'little-cherries-all-over-crew78e7.html?variant=40342217818159', 'little-cherries-all-over-crew39e2.html?variant=40342218440751']"
