file,hrefs
R_1675074464_ES_5,"['home-decor-art/index.html', 'indexb4eb.html?sort=featured&page=4', '../life-size-muscular-system-poster-back/index.html', '#', '#']"
R_1675058621_ES_4,"['home-decor-art/index.html', '../3d-butterfly-sticky-notes/index.html', '#', '#']"
R_1675078156_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'index36c2.html?sort=featured&page=3', '../alligator-skull-alligator-mississippiensis/index.html', '#', '#']"
R_1675216259_ES_6,"['home-decor-art/index.html', 'index36c2.html?sort=featured&page=3', 'indexabb9.html?sort=featured&page=7', 'index5733.html?sort=featured&page=6', '../anatomy-journals/index.html', '#']"
R_1675216773_ES_6,"['puzzles-toys-edibles/index.html', 'index36c2.html?sort=featured&page=3', 'indexf1d4.html?sort=featured&page=2', 'indexb4eb.html?sort=featured&page=4', '../anatomical-snap-together-kit-scorpion/index.html', '#']"
R_1675056003_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'replica-extinct-animal-bone/index.html', '../../replica-t-rex-skull/index.html', '#', '#']"
R_1675078769_ES_4,"['jewelry-clothing-accessories/index.html', 'clothing-accessories/index.html', '../../orb-weaving-spider-keychain/index.html', '#']"
R_1675081293_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'indexb4eb.html?sort=featured&page=4', 'index1bb6.html?sort=featured&page=1', '../flexible-human-skeleton-model/index.html', '#']"
R_1675084363_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'natural-animal-bone/index.html', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../../pair-of-goat-horns/index.html']"
R_1675084247_ES_3,"['premium-collection/index.html', 'taxidermy-specimens/index.html', '../../racoon-on-branch/index.html']"
R_1675216827_ES_4,"['premium-collection/index.html', 'entomology/index.html', '../../rhino-beetle-dome/index.html', '#']"
R_1675055065_ES_4,"['skulls-skeletons-anatomy-more/index.html', '../bisected-anatomical-torso-female/index.html', '#', '#']"
R_1675215122_ES_5,"['puzzles-toys-edibles/index.html', 'indexb4eb.html?sort=featured&page=4', 'index1bb6.html?sort=featured&page=1', '../shark-3d-wooden-puzzle/index.html', '#']"
R_1675051771_ES_5,"['puzzles-toys-edibles/index.html', 'other-toys/index.html', '../../glass-eye-cat/index.html', '#', '#']"
R_1675053542_ES_5,"['home-decor-art/index.html', 'index5733.html?sort=featured&page=6', '../bronze-skull/index.html', '#', '#']"
R_1675046723_ES_3,"['premium-collection/index.html', '../white-tail-deer/index.html', '#']"
R_1675220984_ES_4,"['skulls-skeletons-anatomy-more/index.html', 'replica-human-bone/index.html', '../../human-child-skull-replica/index.html', '#']"
R_1675047664_ES_4,"['jewelry-clothing-accessories/index.html', '../carved-water-buffalo-skull-necklace/index.html', '#', '#']"
R_1675215314_ES_5,"['premium-collection/index.html', 'indexf1d4.html?sort=featured&page=2', '../campo-del-cielo-meteorite-20lbs/index.html', '#', '#']"
R_1675058318_ES_3,"['premium-collection/index.html', '../juvenile-racoon/index.html', '#']"
R_1675058716_ES_5,"['puzzles-toys-edibles/index.html', 'other-toys/index.html', '../../waxed-planter/index.html', '#', '#']"
R_1675082472_ES_4,"['puzzles-toys-edibles/index.html', 'other-toys/index.html', '../../glass-eye-cat/index.html', '#']"
R_1675217899_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'index36c2.html?sort=featured&page=3', '../bullfrog-skeleton/index.html', '#', '#']"
R_1675216598_ES_6,"['jewelry-clothing-accessories/index.html', 'indexf1d4.html?sort=featured&page=2', 'indexb4eb.html?sort=featured&page=4', 'index1bb6.html?sort=featured&page=1', '../moth-wing-necklace-urania-ripheus-top-wing/index.html', '#']"
R_1675087582_ES_4,"['puzzles-toys-edibles/index.html', 'candies-snacks/index.html', '../../chocolate-dipped-insects/index.html', '#']"
R_1675086691_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'anatomical-models/index.html', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../../head-and-neck-5-part/index.html']"
R_1675073373_ES_4,"['premium-collection/index.html', 'home-decor/index.html', '../../burchells-zebra-rug/index.html', '#']"
R_1675080062_ES_6,"['meteorites-fossils-minerals/index.html', 'indexb4eb.html?sort=featured&page=4', 'index36c2.html?sort=featured&page=3', 'index1bb6.html?sort=featured&page=1', '../fossil-horse-tooth/index.html', '#']"
R_1675079251_ES_4,"['home-decor-art/index.html', 'art-artifacts/index.html', '../../mini-shrunken-head/index.html', '#']"
R_1675213061_ES_7,"['preserved-mounted-specimens/index.html', 'sea-life/index.html', 'index17d2.html?sort=featured&page=5', 'indexb4eb.html?sort=featured&page=4', 'indexf1d4.html?sort=featured&page=2', 'index36c2.html?sort=featured&page=3', '../../episcopal-miter-seashell/index.html']"
R_1675085147_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'indexb4eb.html?sort=featured&page=4', 'index1bb6.html?sort=featured&page=1', '../ear-model-5-times-full-size-8-part/index.html', '#']"
R_1675219196_ES_4,"['home-decor-art/index.html', 'art-artifacts/index.html', '../../aterian-point/index.html', '#']"
R_1675055708_ES_5,"['meteorites-fossils-minerals/index.html', 'indexb4eb.html?sort=featured&page=4', '../picture-sandstone-coaster-set/index.html', '#', '#']"
R_1675077882_ES_4,"['skulls-skeletons-anatomy-more/index.html', 'natural-animal-bone/index.html', 'indexf1d4.html?sort=featured&page=2', '../../fox-skull/index.html']"
R_1675217374_ES_4,"['puzzles-toys-edibles/index.html', 'other-toys/index.html', '../../mini-microscope/index.html', '#']"
R_1675217697_ES_4,"['jewelry-clothing-accessories/index.html', 'jewelry/index.html', 'indexf1d4.html?sort=featured&page=2', '../../moth-earrings-urania-ripheus/index.html']"
R_1675215830_ES_4,"['preserved-mounted-specimens/index.html', 'taxidermy/index.html', '../../white-peacock/index.html', '#']"
R_1675217004_ES_4,"['puzzles-toys-edibles/index.html', 'candies-snacks/index.html', '../../chocolate-dipped-insects/index.html', '#']"
R_1675073911_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'indexf1d4.html?sort=featured&page=2', 'indexb4eb.html?sort=featured&page=4', '../raccoon-skull/index.html', '#']"
R_1675057157_ES_5,"['home-decor-art/index.html', 'tabletop-bath/index.html', '../../night-sky-rocks-glass-set/index.html', '#', '#']"
R_1675049270_ES_5,"['jewelry-clothing-accessories/index.html', 'clothing-accessories/index.html', '../../blonde-scorpion-keychain/index.html', '#', '#']"
R_1675214915_ES_5,"['premium-collection/index.html', 'indexf1d4.html?sort=featured&page=2', '../giant-giant-blue-morpho-display/index.html', '#', '#']"
R_1675046986_ES_4,"['puzzles-toys-edibles/index.html', '../tiny-human/index.html', '#', '#']"
R_1675051367_ES_5,"['home-decor-art/index.html', 'skull-decor/index.html', '../../filigree-skull/index.html', '#', '#']"
R_1675219230_ES_5,"['meteorites-fossils-minerals/index.html', 'index36c2.html?sort=featured&page=3', '../kanab-picture-sandstone-sculpture/index.html', '#', '#']"
R_1675056895_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'index36c2.html?sort=featured&page=3', '../turtle-skeleton/index.html', '#', '#']"
R_1675082855_ES_4,"['skulls-skeletons-anatomy-more/index.html', 'natural-animal-bone/index.html', 'indexf1d4.html?sort=featured&page=2', '../../coyote-skull/index.html']"
R_1675086552_ES_5,"['puzzles-toys-edibles/index.html', 'indexf1d4.html?sort=featured&page=2', 'index36c2.html?sort=featured&page=3', '../metal-tarantula-kit/index.html', '#']"
R_1675082252_ES_4,"['preserved-mounted-specimens/index.html', 'preserved-specimens/index.html', '../../african-porcupine-quills/index.html', '#']"
R_1675053823_ES_5,"['jewelry-clothing-accessories/index.html', 'clothing-accessories/index.html', '../../shell-coin-purse-white-cockle/index.html', '#', '#']"
R_1675218370_ES_5,"['meteorites-fossils-minerals/index.html', 'index36c2.html?sort=featured&page=3', '../polished-whole-ammonite/index.html', '#', '#']"
R_1675215598_ES_4,"['meteorites-fossils-minerals/index.html', 'meteorites/index.html', '../../campo-del-cielo-meteorite/index.html', '#']"
R_1675078554_ES_5,"['puzzles-toys-edibles/index.html', 'indexb4eb.html?sort=featured&page=4', '../anatomical-snap-together-kit-tiger/index.html', '#', '#']"
R_1675050227_ES_5,"['meteorites-fossils-minerals/index.html', 'fossils/index.html', '../../large-ammonite-half-unique/index.html', '#', '#']"
R_1675085767_ES_5,"['meteorites-fossils-minerals/index.html', 'index17d2.html?sort=featured&page=5', '../copper-nuggets/index.html', '#', '#']"
R_1675218236_ES_5,"['puzzles-toys-edibles/index.html', 'indexf1d4.html?sort=featured&page=2', 'index36c2.html?sort=featured&page=3', '../metal-scorpion-kit/index.html', '#']"
R_1675049499_ES_5,"['puzzles-toys-edibles/index.html', 'puzzles-models/index.html', '../../t-rex-3d-wooden-puzzle/index.html', '#', '#']"
R_1675217138_ES_4,"['puzzles-toys-edibles/index.html', 'puzzles-models/index.html', 'index36c2.html?sort=featured&page=3', '../../anatomical-snap-together-kit-great-white-shark/index.html']"
R_1675218831_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'index36c2.html?sort=featured&page=3', '../dog-skeleton/index.html', '#', '#']"
R_1675055772_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'anatomical-models/index.html', '../../anatomical-figure-male-antique-finish/index.html', '#', '#']"
R_1675047058_ES_7,"['home-decor-art/index.html', 'indexf1d4.html?sort=featured&page=2', 'index5733.html?sort=featured&page=6', 'indexabb9.html?sort=featured&page=7', '../albertus-seba-print-vol-1-plate-68/index.html', '#', '#']"
R_1675047091_ES_7,"['skulls-skeletons-anatomy-more/index.html', 'indexb4eb.html?sort=featured&page=4', 'indexf1d4.html?sort=featured&page=2', 'index36c2.html?sort=featured&page=3', '../rabbit-skeleton/index.html', '#', '#']"
R_1675057730_ES_5,"['puzzles-toys-edibles/index.html', 'other-toys/index.html', '../../glass-eye-bobcat/index.html', '#', '#']"
R_1675217455_ES_4,"['skulls-skeletons-anatomy-more/index.html', 'natural-animal-bone/index.html', 'indexf1d4.html?sort=featured&page=2', '../../beaver-skull/index.html']"
R_1675081399_ES_4,"['meteorites-fossils-minerals/index.html', 'meteorites/index.html', '../../moon-rock/index.html', '#']"
R_1675078725_ES_5,"['premium-collection/index.html', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../ermine/index.html', '#']"
R_1675052265_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'natural-animal-bone/index.html', '../../alligator-skull-alligator-mississippiensis/index.html', '#', '#']"
R_1675218101_ES_5,"['jewelry-clothing-accessories/index.html', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../evolution-skull-t-shirt/index.html', '#']"
R_1675058863_ES_4,"['skulls-skeletons-anatomy-more/index.html', '../mini-muscular-anatomical-figure-male-hand-painted/index.html', '#', '#']"
R_1675056753_ES_4,"['home-decor-art/index.html', '../cork-globes/index.html', '#', '#']"
R_1675218337_ES_5,"['jewelry-clothing-accessories/index.html', 'indexb4eb.html?sort=featured&page=4', '../childrens-ring-black-scorpion/index.html', '#', '#']"
R_1675053080_ES_6,"['jewelry-clothing-accessories/index.html', 'indexf1d4.html?sort=featured&page=2', 'index36c2.html?sort=featured&page=3', '../butterfly-necklace-morpho-didius/index.html', '#', '#']"
R_1675052053_ES_5,"['jewelry-clothing-accessories/index.html', 'index36c2.html?sort=featured&page=3', '../scorpion-stud-earrings/index.html', '#', '#']"
R_1675053563_ES_6,"['preserved-mounted-specimens/index.html', 'indexf1d4.html?sort=featured&page=2', 'index5733.html?sort=featured&page=6', '../blue-cracker-butterfly-hamadryas-amphinome/index.html', '#', '#']"
R_1675054175_ES_6,"['preserved-mounted-specimens/index.html', 'index17d2.html?sort=featured&page=5', 'index7f98.html?sort=featured&page=10', '../oval-limpet-seashell/index.html', '#', '#']"
R_1675053055_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'anatomical-models/index.html', '../../life-size-hand-model-with-muscles-tendons-ligaments-nerves-arteries-3-part/index.html', '#', '#']"
R_1675086515_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'indexf1d4.html?sort=featured&page=2', 'index36c2.html?sort=featured&page=3', '../non-venomous-snake-skeleton/index.html', '#']"
R_1675056994_ES_5,"['jewelry-clothing-accessories/index.html', 'index36c2.html?sort=featured&page=3', '../sunset-moth-wing-necklace-underside/index.html', '#', '#']"
R_1675219331_ES_5,"['home-decor-art/index.html', 'index36c2.html?sort=featured&page=3', '../magnifying-glass-with-stand/index.html', '#', '#']"
R_1675051861_ES_5,"['preserved-mounted-specimens/index.html', 'indexb4eb.html?sort=featured&page=4', '../indonesian-chambered-nautilus-seashell/index.html', '#', '#']"
R_1675074517_ES_6,"['skulls-skeletons-anatomy-more/index.html', 'indexb4eb.html?sort=featured&page=4', 'index36c2.html?sort=featured&page=3', 'indexf1d4.html?sort=featured&page=2', '../water-buffalo-horn/index.html', '#']"
R_1675077437_ES_7,"['jewelry-clothing-accessories/index.html', 'indexb4eb.html?sort=featured&page=4', 'index1bb6.html?sort=featured&page=1', 'indexf1d4.html?sort=featured&page=2', 'index36c2.html?sort=featured&page=3', '../butterfly-necklace-morpho-didius/index.html', '#']"
R_1675051266_ES_5,"['puzzles-toys-edibles/index.html', 'other-toys/index.html', '../../glass-eye-gold-reptile/index.html', '#', '#']"
R_1675059054_ES_4,"['preserved-mounted-specimens/index.html', '../american-red-squirrel-tamiasciurus-hudsonicus/index.html', '#', '#']"
R_1675216665_ES_4,"['jewelry-clothing-accessories/index.html', 'clothing-accessories/index.html', '../../shell-coin-purse-green-argy/index.html', '#']"
R_1675214383_ES_4,"['home-decor-art/index.html', '../preserved-mounted-specimens/domes/index.html', '../../bell-jar-light/index.html', '#']"
R_1675082385_ES_5,"['jewelry-clothing-accessories/index.html', 'indexf1d4.html?sort=featured&page=2', 'indexb4eb.html?sort=featured&page=4', '../childrens-ring-beetle-sparkly/index.html', '#']"
R_1675083743_ES_4,"['jewelry-clothing-accessories/index.html', 'clothing-accessories/index.html', '../../shell-coin-purse-tigerina-clam/index.html', '#']"
R_1675046625_ES_4,"['jewelry-clothing-accessories/index.html', '../hip-flask-funnel-for-medicinal-purposes/index.html', '#', '#']"
R_1675216399_ES_5,"['puzzles-toys-edibles/index.html', 'indexf1d4.html?sort=featured&page=2', '../cardboard-skull-kit/index.html', '#', '#']"
R_1675052390_ES_5,"['home-decor-art/index.html', 'desk-study/globes/index.html', '../../../saturn-globe/index.html', '#', '#']"
R_1675212720_ES_4,"['premium-collection/index.html', 'home-decor/index.html', '../../burchells-zebra-rug/index.html', '#']"
R_1675217726_ES_6,"['preserved-mounted-specimens/index.html', 'indexb4eb.html?sort=featured&page=4', 'index8ec3.html?sort=featured&page=8', 'index2681.html?sort=featured&page=11', '../tiger-cowrie-seashell/index.html', '#']"
R_1675057867_ES_5,"['jewelry-clothing-accessories/index.html', 'clothing-accessories/index.html', '../../shell-coin-purse-pecten-senatoria/index.html', '#', '#']"
R_1675087105_ES_5,"['preserved-mounted-specimens/index.html', 'index36c2.html?sort=featured&page=3', 'index1bb6.html?sort=featured&page=1', '../bamboo-page-butterfly-philaethria-metamorpha-dido-topside/index.html', '#']"
R_1675056566_ES_6,"['meteorites-fossils-minerals/index.html', 'indexb4eb.html?sort=featured&page=4', 'index17d2.html?sort=featured&page=5', '../brazilian-agate-geode-large/index.html', '#', '#']"
R_1675047286_ES_4,"['home-decor-art/index.html', '../bottle-bear-bear-bottle-stopper/index.html', '#', '#']"
R_1675048141_ES_5,"['meteorites-fossils-minerals/index.html', 'meteorites/index.html', '../../indochinite-tektite/index.html', '#', '#']"
R_1675045884_ES_4,"['preserved-mounted-specimens/index.html', '../queen-helmet-seashell/index.html', '#', '#']"
R_1675218398_ES_6,"['skulls-skeletons-anatomy-more/index.html', 'indexb4eb.html?sort=featured&page=4', 'index1bb6.html?sort=featured&page=1', 'indexf1d4.html?sort=featured&page=2', '../water-buffalo-horn/index.html', '#']"
R_1675088058_ES_5,"['meteorites-fossils-minerals/index.html', 'indexb4eb.html?sort=featured&page=4', '../copper-sphere/index.html', '#', '#']"
R_1675079874_ES_5,"['meteorites-fossils-minerals/index.html', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../ammonite-plaque-dactylioceras/index.html', '#']"
R_1675078269_ES_6,"['preserved-mounted-specimens/index.html', 'specimens-in-resin/index.html', 'index36c2.html?sort=featured&page=3', 'indexb4eb.html?sort=featured&page=4', 'indexf1d4.html?sort=featured&page=2', '../../chinese-black-scorpion-in-resin/index.html']"
R_1675085165_ES_4,"['premium-collection/index.html', 'home-decor/index.html', '../../burchells-zebra-rug/index.html', '#']"
R_1675217160_ES_5,"['premium-collection/index.html', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../muntjac/index.html', '#']"
R_1675080926_ES_8,"['preserved-mounted-specimens/index.html', 'index5733.html?sort=featured&page=6', 'index100f.html?sort=featured&page=9', 'index7f98.html?sort=featured&page=10', 'indexbe88.html?sort=featured&page=14', 'index7866.html?sort=featured&page=16', '../green-tiger-beetle/index.html', '#']"
