file,hrefs
R_1674850880_SA_6,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-bunny.html', 'puzzles/products/personalized-puzzle-pink-unicorn.html', 'puzzles/products/personalized-puzzle-hedgehog.html', 'puzzles/products/personalized-puzzle-race-car.html', 'puzzles/products/personalized-owl-puzzle.html']"
R_1674849108_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-bookplates-kids-jumping.html']"
R_1674850639_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-heart.html']"
R_1674845458_SA_4,"['collections/puzzles.html', 'puzzles/products/personalized-owl-puzzle.html', '#1', '#2']"
R_1674849780_SA_6,"['collections/chore-charts.html', 'chore-charts/products/customized-chore-chart-notepad-boy.html', '#4', '#1', '#3', '#2']"
R_1674855377_SA_6,"['collections/blankets.html', 'blankets/products/personalized-swaddle-blanket-handwriting-font.html', '#3', '#8', '#4', '#5']"
R_1674850410_SA_3,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepads.html', '#']"
R_1674856762_SA_6,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-firefighter.html', '#50', '#49', '#1', '#48']"
R_1674857855_SA_5,"['collections/name-labels.html', 'name-labels/products/custom-name-labels-outdoors-girl.html', 'name-labels/products/name-labels-sunshine.html', '#1', '#2']"
R_1674847616_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-boy.html', '#']"
R_1674860209_SA_4,"['collections/notepads.html', 'notepads/products/personalized-green-chevron-notepad.html', 'notepads/products/personalized-teacher-notepads.html', '#']"
R_1674843785_SA_2,"['collections/notepads.html', 'notepads/products/handwriting-practice-notepad-green.html']"
R_1674848668_SA_2,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-rainbow-unicorn.html']"
R_1674847085_SA_3,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-ballerina.html', '#']"
R_1674854898_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-racecar.html']"
R_1674846958_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-butterfly.html']"
R_1674848818_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-boy-face.html', '#49', '#51', '#1', '#50']"
R_1674854583_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-pink-chevron-notepad.html']"
R_1674844753_SA_3,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-mermaid.html', '#']"
R_1674857549_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-ladybug.html']"
R_1674853249_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-boy.html', '#']"
R_1674859912_SA_6,"['collections/name-labels.html', 'name-labels/products/name-labels-sunshine.html', 'name-labels/products/name-labels-owl.html', '#3', '#1', '#4']"
R_1674859762_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-butterfly.html']"
R_1674846083_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-girl-on-bike.html', '#']"
R_1674854469_SA_3,"['collections/placemats.html', 'placemats/products/personalized-chevron-placemat-green.html', 'placemats/products/personalized-kids-placemat-multi-chevron-blue.html']"
R_1674847673_SA_2,"['collections/chore-charts.html', 'chore-charts/products/chore-chart-notepad-unicorn.html']"
R_1674852412_SA_4,"['collections/chore-charts.html', 'chore-charts/products/handwriting-practice-notepad-papaya.html', '#1', '#2']"
R_1674857880_SA_6,"['collections/gift-labels.html', 'gift-labels/products/custom-gift-labels-girl.html', '#2', '#79', '#3', '#1']"
R_1674868027_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-girl-face-1.html', '#4', '#2', '#1', '#5']"
R_1674849169_SA_6,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-girl-with-snowman.html', '#77', '#1', '#78', '#76']"
R_1674847497_SA_6,"['collections/note-cards.html', 'note-cards/products/personalized-note-cards-elizabeth.html', '#3', '#2', '#1', '#4']"
R_1674849805_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/return-address-labels-merry-christmas-floral.html']"
R_1674848942_SA_5,"['collections/name-labels.html', 'name-labels/products/name-labels-pink-chevron.html', '#2', '#3', '#1']"
R_1674843729_SA_3,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-school-days.html', '#1']"
R_1674850705_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-frog.html']"
R_1674849848_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-ghost.html', '#1', '#5', '#2', '#3']"
R_1674844705_SA_3,"['collections/notepads.html', 'notepads/products/personalized-notepad-dots.html', 'notepads/products/a-note-from-mom-heart.html']"
R_1674857057_SA_4,"['collections/name-labels.html', 'name-labels/products/name-labels-race-car.html', '#2', '#1']"
R_1674845704_SA_4,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-bats.html', '#1', '#2']"
R_1674849000_SA_4,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-race-car.html', '#2', '#1']"
R_1674845766_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-racecar.html']"
R_1674859358_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-circle.html']"
R_1674856056_SA_3,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-ballerina.html', '#']"
R_1674856926_SA_4,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-triceratops.html', 'placemats/products/personalized-kids-placemat-girl.html', '#']"
R_1674851878_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/return-address-labels-merry-christmas-branch.html']"
R_1674867892_SA_6,"['collections/blankets.html', 'blankets/products/personalized-blanket-uppercase-font.html', '#2', '#29', '#1', '#6']"
R_1674843647_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/patterned-name-lumbar-pillow-cursive.html', '#6', '#4', '#3', '#5']"
R_1674856098_SA_4,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-pink-unicorn.html', '#1', '#2']"
R_1674856672_SA_6,"['collections/return-address-labels.html', 'return-address-labels/products/return-address-labels-silhouette-family-circle.html', '#3', '#9', '#1', '#4']"
R_1674867247_SA_2,"['collections/throw-pillows.html', 'throw-pillows/products/personalized-throw-pillow-rainbow-unicorn.html']"
R_1674852084_SA_5,"['collections/note-cards.html', 'note-cards/products/personalized-note-cards-bird.html', '#1', '#3', '#2']"
R_1674854748_SA_4,"['collections/gift-labels.html', 'gift-labels/products/personalized-gift-labels-pink-squares.html', '#1', '#2']"
R_1674849829_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-fire-truck.html']"
R_1674850261_SA_4,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-whale.html', '#1', '#2']"
R_1674857438_SA_6,"['collections/chore-charts.html', 'chore-charts/products/customized-chore-chart-notepad-boy.html', '#2', '#3', '#1', '#4']"
R_1674850459_SA_2,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-rainbow-unicorn.html']"
R_1674852176_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/square-return-address-labels-merry-christmas.html']"
R_1674845977_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-frog.html']"
R_1674847228_SA_6,"['collections/name-labels.html', 'name-labels/products/name-labels-owl.html', 'name-labels/products/name-labels-fire-truck.html', '#3', '#4', '#2']"
R_1674861293_SA_6,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-multi-chevron-pink.html', 'placemats/products/personalized-christmas-place-mat-girl.html', 'placemats/products/personalized-kids-placemat-pink-unicorn.html', '#1', '#2']"
R_1674852864_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-girl-on-bike.html', '#']"
R_1674863596_SA_5,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-ballerina.html', '#3', '#2', '#1']"
R_1674848158_SA_2,"['collections/notepads.html', 'notepads/products/personalized-notepads-for-mom-3-kids.html']"
R_1674859806_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-boy.html', '#']"
R_1674856264_SA_6,"['collections/return-address-labels.html', 'return-address-labels/products/return-address-labels-silhouette-family-circle.html', '#4', '#1', '#5', '#10']"
R_1674851098_SA_4,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-jack-olantern.html', '#1', '#2']"
R_1674846197_SA_6,"['collections/note-cards.html', 'note-cards/products/flat-note-cards-choose-your-silhouette-boy.html', '#2', '#1', '#3', '#4']"
R_1674856392_SA_4,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-turtle.html', '#1', '#2']"
R_1674844538_SA_2,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-fire-truck.html']"
R_1674843699_SA_4,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-t-rex.html', '#1', '#2']"
R_1674859215_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-nutcracker-boy.html', '#']"
R_1674869019_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-library-girl.html', '#8', '#1', '#9', '#6']"
R_1674851211_SA_2,"['collections/chore-charts.html', 'chore-charts/products/handwriting-practice-notepad-green.html']"
R_1674856948_SA_4,"['collections/return-address-labels.html', 'return-address-labels/products/copy-of-return-address-labels-floral-circle.html', '#2', '#1']"
R_1674846526_SA_6,"['collections/blankets.html', 'blankets/products/personalized-blanket-uppercase-font.html', '#5', '#6', '#29', '#2']"
R_1674844009_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-girl-face-1.html', '#2', '#1', '#4', '#3']"
R_1674846684_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-bookplates-kids-jumping.html']"
R_1674852041_SA_3,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepads.html', '#']"
R_1674858795_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-flourish.html']"
R_1674852354_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-red-school-uniforms-1.html']"
R_1674868645_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/name-lumbar-pillow-cursive.html', '#3', '#27', '#28', '#26']"
R_1674856454_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-nutcracker-girl-in-tutu.html', '#']"
R_1674854384_SA_3,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-rainbow-unicorn.html', 'gift-labels/products/gift-labels-butterfly.html']"
R_1674857092_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-racecar.html']"
R_1674847842_SA_4,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-turtle.html', '#1', '#2']"
R_1674847073_SA_4,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-kids-reading.html', '#1', '#2']"
R_1674852212_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-green-chevron-notepad.html']"
R_1674857040_SA_6,"['collections/blankets.html', 'blankets/products/personalized-blanket-cursive-font.html', '#31', '#8', '#3', '#4']"
R_1674849526_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/return-address-labels-silhouette-family.html']"
R_1674858956_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-girl-face-1.html', '#1', '#3', '#5', '#4']"
R_1674843823_SA_2,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-rainbow-unicorn.html']"
R_1674853872_SA_6,"['collections/name-labels.html', 'name-labels/products/name-labels-fire-truck.html', '#1', '#2', '#3', '#4']"
R_1674854349_SA_6,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-llama.html', '#1', '#4', '#2', '#3']"
R_1674843841_SA_4,"['collections/note-cards.html', 'note-cards/products/personalized-note-cards-grace.html', '#2', '#1']"
R_1674848294_SA_6,"['collections/blankets.html', 'blankets/products/personalized-swaddle-blanket-uppercase-font.html', '#4', '#3', '#1', '#9']"
R_1674855936_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-girl.html', '#']"
R_1674851577_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-ladybug.html']"
R_1674847979_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-superhero-boy.html', '#']"
R_1674849301_SA_5,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-ballerina.html', '#2', '#3', '#1']"
R_1674854725_SA_6,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-race-car-1.html', '#3', '#1', '#5', '#2']"
R_1674856932_SA_4,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-kids-jumping.html', '#1', '#2']"
R_1674853510_SA_4,"['collections/chore-charts.html', 'chore-charts/products/handwriting-practice-notepad-papaya.html', '#2', '#1']"
R_1674848538_SA_4,"['collections/chore-charts.html', 'chore-charts/products/handwriting-practice-notepad-papaya.html', '#1', '#2']"
R_1674845291_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/return-address-labels-merry-christmas-branch.html']"
R_1674859027_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/custom-throw-pillow-boy-face.html', '#2', '#71', '#70', '#1']"
R_1674857167_SA_2,"['collections/chore-charts.html', 'chore-charts/products/handwriting-practice-notepad-green.html']"
R_1674853743_SA_5,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-bunny.html', 'placemats/products/personalized-chevron-placemat-blue.html', '#1', '#2']"
R_1674858667_SA_5,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-ballerina.html', '#2', '#3', '#1']"
R_1674851512_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-nutcracker-boy.html', '#']"
R_1674852432_SA_2,"['collections/chore-charts.html', 'chore-charts/products/chore-chart-notepad-unicorn.html']"
R_1674849895_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-halloween-owl.html', '#2', '#1', '#3', '#4']"
R_1674851724_SA_3,"['collections/notepads.html', 'notepads/products/a-note-from-mom-floral-bouquet.html', 'notepads/products/a-note-from-mom-heart.html']"
R_1674846200_SA_2,"['collections/chore-charts.html', 'chore-charts/products/chore-chart-notepad-flowers.html']"
R_1674843613_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-racecar.html']"
R_1674858311_SA_2,"['collections/chore-charts.html', 'chore-charts/products/chore-chart-notepad-flowers.html']"
R_1674847325_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-ballerina.html', '#']"
R_1674858529_SA_4,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-kids-reading.html', '#1', '#2']"
R_1674850065_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-superhero-girl.html', '#']"
R_1674847055_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-boy-in-truck.html', '#']"
R_1674846731_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/patterned-name-lumbar-pillow-uppercase.html', '#6', '#3', '#7', '#5']"
R_1674853974_SA_2,"['collections/chore-charts.html', 'chore-charts/products/chore-chart-notepad-unicorn.html']"
R_1674858850_SA_2,"['collections/note-cards.html', 'note-cards/products/personalized-note-cards-blossom-dots.html']"
R_1674868980_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-girl-face-1.html', '#3', '#4', '#1', '#5']"
R_1674853299_SA_3,"['collections/notepads.html', 'notepads/products/custom-notepads-for-mom-boy.html', '#']"
R_1674869162_SA_5,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-black-cat.html', '#3', '#2', '#1']"
R_1674857285_SA_2,"['collections/name-labels.html', 'name-labels/products/name-labels-solid-blues.html']"
R_1674859298_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-rainbow-unicorn.html']"
R_1674850915_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-toucan.html', '#1', '#2']"
R_1674852702_SA_6,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-girl-with-snowman.html', '#77', '#76', '#78', '#1']"
